data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_19.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_19.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_22.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_22.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_25.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_25.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_28.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_28.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_30.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_30.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_0_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_0_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_19.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_19.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_22.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_22.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_25.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_25.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_30.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_30.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_32.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_32.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_34.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_34.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_1_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_1_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_26.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_26.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_28.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_28.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_30.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_30.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_32.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_32.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_2_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_2_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_19.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_19.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_22.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_22.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_25.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_25.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_26.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_26.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_28.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_28.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_30.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_30.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_32.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_32.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_34.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_34.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_3_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_3_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_10.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_10.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_11.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_11.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_12.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_12.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_14.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_14.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_15.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_15.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_16.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_16.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_19.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_19.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_22.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_22.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_25.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_25.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_26.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_26.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_30.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_30.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_32.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_32.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_34.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_34.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_4_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_4_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_8.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_8.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_9.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_9.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_10.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_10.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_11.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_11.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_12.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_12.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_13.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_13.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_14.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_14.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_16.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_16.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_19.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_19.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_22.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_22.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_26.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_26.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_34.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_34.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_38.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_38.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_39.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_39.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_5_41.tif,data/Vaihingen/train_heights/DSM_09cm_matching_5_41.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_9.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_9.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_10.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_10.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_11.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_11.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_12.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_12.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_13.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_13.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_14.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_14.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_15.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_15.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_16.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_16.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_21.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_21.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_22.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_22.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_25.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_25.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_26.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_26.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_29.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_29.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_33.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_33.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_34.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_34.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_36.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_36.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_37.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_37.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_38.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_38.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_6_41.tif,data/Vaihingen/train_heights/DSM_09cm_matching_6_41.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_9.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_9.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_10.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_10.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_12.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_12.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_13.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_13.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_14.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_14.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_15.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_15.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_16.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_16.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_17.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_17.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_18.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_18.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_19.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_19.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_20.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_20.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_23.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_23.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_24.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_24.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_26.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_26.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_27.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_27.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_28.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_28.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_30.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_30.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_31.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_31.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_32.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_32.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_34.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_34.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_35.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_35.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_37.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_37.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_38.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_38.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_40.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_40.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_7_41.tif,data/Vaihingen/train_heights/DSM_09cm_matching_7_41.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_9.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_9.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_10.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_10.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_11.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_11.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_12.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_12.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_13.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_13.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_14.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_14.tif
data/Vaihingen/train_rgbs/TOP_Mosaic_09cm_8_15.tif,data/Vaihingen/train_heights/DSM_09cm_matching_8_15.tif
